"spec_id","scope","feature_set","weighting","distance","method","k","max_k_examined","silhouette","ari"
"no_components__unique_profiles__hamming__pam","core","no_components","unique_profiles","hamming","pam",2,8,0.243917725980455,0.440477562729972
"no_components__unique_profiles__hamming__pam","core","no_components","unique_profiles","hamming","pam",3,8,0.179717268515508,0.350869076818763
"no_components__unique_profiles__hamming__pam","core","no_components","unique_profiles","hamming","pam",4,8,0.172790064313422,0.379314186450014
"no_components__unique_profiles__hamming__pam","core","no_components","unique_profiles","hamming","pam",5,8,0.20197264885336,0.335013188425232
"no_components__unique_profiles__hamming__pam","core","no_components","unique_profiles","hamming","pam",6,8,0.242603048447007,0.272402546212634
"no_components__unique_profiles__hamming__pam","core","no_components","unique_profiles","hamming","pam",7,8,0.251646500290329,0.253893555361084
"no_components__unique_profiles__hamming__pam","core","no_components","unique_profiles","hamming","pam",8,8,0.264561540011852,0.214958640226782
"no_components__unique_profiles__hamming__average","core","no_components","unique_profiles","hamming","average",2,8,0.252803481710654,0.754356879442656
"no_components__unique_profiles__hamming__average","core","no_components","unique_profiles","hamming","average",3,8,0.234822842483218,0.656716725529334
"no_components__unique_profiles__hamming__average","core","no_components","unique_profiles","hamming","average",4,8,0.21723749573337,0.681886278425476
"no_components__unique_profiles__hamming__average","core","no_components","unique_profiles","hamming","average",5,8,0.247787169327917,0.586849387552212
"no_components__unique_profiles__hamming__average","core","no_components","unique_profiles","hamming","average",6,8,0.262384973818138,0.376955525124723
"no_components__unique_profiles__hamming__average","core","no_components","unique_profiles","hamming","average",7,8,0.291508319563666,0.305452921500489
"no_components__unique_profiles__hamming__average","core","no_components","unique_profiles","hamming","average",8,8,0.2893735811752,0.302900292923836
"no_components__unique_profiles__jaccard__pam","core","no_components","unique_profiles","jaccard","pam",2,8,0.172198785181198,0.656186540594849
"no_components__unique_profiles__jaccard__pam","core","no_components","unique_profiles","jaccard","pam",3,8,0.145119057800591,0.549977400997044
"no_components__unique_profiles__jaccard__pam","core","no_components","unique_profiles","jaccard","pam",4,8,0.141364234882964,0.412488806360005
"no_components__unique_profiles__jaccard__pam","core","no_components","unique_profiles","jaccard","pam",5,8,0.159032913819231,0.32743076756817
"no_components__unique_profiles__jaccard__pam","core","no_components","unique_profiles","jaccard","pam",6,8,0.155011340677488,0.295473769270231
"no_components__unique_profiles__jaccard__pam","core","no_components","unique_profiles","jaccard","pam",7,8,0.180233433244375,0.292138047691491
"no_components__unique_profiles__jaccard__pam","core","no_components","unique_profiles","jaccard","pam",8,8,0.196480147732215,0.292948977475267
"no_components__unique_profiles__jaccard__average","core","no_components","unique_profiles","jaccard","average",2,8,0.172480221658746,0.00399148870714579
"no_components__unique_profiles__jaccard__average","core","no_components","unique_profiles","jaccard","average",3,8,0.171412902727793,0.611928596553299
"no_components__unique_profiles__jaccard__average","core","no_components","unique_profiles","jaccard","average",4,8,0.171934993860071,0.465945531003518
"no_components__unique_profiles__jaccard__average","core","no_components","unique_profiles","jaccard","average",5,8,0.15867266260927,0.465733329865628
"no_components__unique_profiles__jaccard__average","core","no_components","unique_profiles","jaccard","average",6,8,0.157520294631404,0.452363948986591
"no_components__unique_profiles__jaccard__average","core","no_components","unique_profiles","jaccard","average",7,8,0.170486729614801,0.348226260986654
"no_components__unique_profiles__jaccard__average","core","no_components","unique_profiles","jaccard","average",8,8,0.196077963317224,0.268914465088464
"no_components__idf_presence__jaccard__pam","core","no_components","idf_presence","jaccard","pam",2,8,0.136760093202817,0.60963690143988
"no_components__idf_presence__jaccard__pam","core","no_components","idf_presence","jaccard","pam",3,8,0.131906314310988,0.424647915919866
"no_components__idf_presence__jaccard__pam","core","no_components","idf_presence","jaccard","pam",4,8,0.128720777953553,0.368862718043196
"no_components__idf_presence__jaccard__pam","core","no_components","idf_presence","jaccard","pam",5,8,0.144480620650036,0.32618764743049
"no_components__idf_presence__jaccard__pam","core","no_components","idf_presence","jaccard","pam",6,8,0.165215033401484,0.296735734881438
"no_components__idf_presence__jaccard__pam","core","no_components","idf_presence","jaccard","pam",7,8,0.160421178574985,0.191033439313148
"no_components__idf_presence__jaccard__pam","core","no_components","idf_presence","jaccard","pam",8,8,0.174687991747257,0.167191282159816
"no_components__idf_presence__jaccard__average","core","no_components","idf_presence","jaccard","average",2,8,0.108313053021759,0.00399148870714579
"no_components__idf_presence__jaccard__average","core","no_components","idf_presence","jaccard","average",3,8,0.114888314807933,0.212195203235866
"no_components__idf_presence__jaccard__average","core","no_components","idf_presence","jaccard","average",4,8,0.120891254850392,0.217590890737735
"no_components__idf_presence__jaccard__average","core","no_components","idf_presence","jaccard","average",5,8,0.161340339420779,0.259540775497218
"no_components__idf_presence__jaccard__average","core","no_components","idf_presence","jaccard","average",6,8,0.18007902042896,0.283062070903063
"no_components__idf_presence__jaccard__average","core","no_components","idf_presence","jaccard","average",7,8,0.186189208303416,0.364896862408144
"no_components__idf_presence__jaccard__average","core","no_components","idf_presence","jaccard","average",8,8,0.186837916906456,0.330879287693111
"no_four_labels__equal_features__sqrt_hamming__pam","core","no_four_labels","equal_features","sqrt_hamming","pam",2,8,0.122132777717519,0.543086032429433
"no_four_labels__equal_features__sqrt_hamming__pam","core","no_four_labels","equal_features","sqrt_hamming","pam",3,8,0.0999554763716372,0.321653012625586
"no_four_labels__equal_features__sqrt_hamming__pam","core","no_four_labels","equal_features","sqrt_hamming","pam",4,8,0.0973553767110228,0.288276120177023
"no_four_labels__equal_features__sqrt_hamming__pam","core","no_four_labels","equal_features","sqrt_hamming","pam",5,8,0.114973125631959,0.351196790662388
"no_four_labels__equal_features__sqrt_hamming__pam","core","no_four_labels","equal_features","sqrt_hamming","pam",6,8,0.125175413107431,0.244413003652318
"no_four_labels__equal_features__sqrt_hamming__pam","core","no_four_labels","equal_features","sqrt_hamming","pam",7,8,0.133215804997312,0.207399387498896
"no_four_labels__equal_features__sqrt_hamming__pam","core","no_four_labels","equal_features","sqrt_hamming","pam",8,8,0.146829246344344,0.191011941815004
"no_four_labels__equal_features__sqrt_hamming__average","core","no_four_labels","equal_features","sqrt_hamming","average",2,8,0.13361165997318,0.314710753742723
"no_four_labels__equal_features__sqrt_hamming__average","core","no_four_labels","equal_features","sqrt_hamming","average",3,8,0.130050859163936,0.483045588599596
"no_four_labels__equal_features__sqrt_hamming__average","core","no_four_labels","equal_features","sqrt_hamming","average",4,8,0.138695907059457,0.418005182130723
"no_four_labels__equal_features__sqrt_hamming__average","core","no_four_labels","equal_features","sqrt_hamming","average",5,8,0.129753689600738,0.454989107095541
"no_four_labels__equal_features__sqrt_hamming__average","core","no_four_labels","equal_features","sqrt_hamming","average",6,8,0.137743749555982,0.333111939704067
"no_four_labels__equal_features__sqrt_hamming__average","core","no_four_labels","equal_features","sqrt_hamming","average",7,8,0.150441231579806,0.232023072257813
"no_four_labels__equal_features__sqrt_hamming__average","core","no_four_labels","equal_features","sqrt_hamming","average",8,8,0.151127127696126,0.22691610581908
"no_four_labels__equal_features__hamming__pam","core","no_four_labels","equal_features","hamming","pam",2,8,0.217249056859308,0.60970930179085
"no_four_labels__equal_features__hamming__pam","core","no_four_labels","equal_features","hamming","pam",3,8,0.172296641008177,0.321653012625586
"no_four_labels__equal_features__hamming__pam","core","no_four_labels","equal_features","hamming","pam",4,8,0.163657159488144,0.288276120177023
"no_four_labels__equal_features__hamming__pam","core","no_four_labels","equal_features","hamming","pam",5,8,0.192363679236789,0.351196790662388
"no_four_labels__equal_features__hamming__pam","core","no_four_labels","equal_features","hamming","pam",6,8,0.217600727161396,0.26052708796591
"no_four_labels__equal_features__hamming__pam","core","no_four_labels","equal_features","hamming","pam",7,8,0.229611901445725,0.226058498227957
"no_four_labels__equal_features__hamming__pam","core","no_four_labels","equal_features","hamming","pam",8,8,0.247908295359575,0.209672027950321
"no_four_labels__equal_features__hamming__average","core","no_four_labels","equal_features","hamming","average",2,8,0.223848371246893,0.754356879442656
"no_four_labels__equal_features__hamming__average","core","no_four_labels","equal_features","hamming","average",3,8,0.218837461308868,0.629708060521454
"no_four_labels__equal_features__hamming__average","core","no_four_labels","equal_features","hamming","average",4,8,0.239024457810782,0.539475582493028
"no_four_labels__equal_features__hamming__average","core","no_four_labels","equal_features","hamming","average",5,8,0.220311852239972,0.586849387552212
"no_four_labels__equal_features__hamming__average","core","no_four_labels","equal_features","hamming","average",6,8,0.231555840289065,0.374615033043093
"no_four_labels__equal_features__hamming__average","core","no_four_labels","equal_features","hamming","average",7,8,0.25110609011741,0.301845958065681
"no_four_labels__equal_features__hamming__average","core","no_four_labels","equal_features","hamming","average",8,8,0.25229553268044,0.296740573921562
"no_four_labels__equal_features__jaccard__pam","core","no_four_labels","equal_features","jaccard","pam",2,8,0.155579145060568,0.60963690143988
"no_four_labels__equal_features__jaccard__pam","core","no_four_labels","equal_features","jaccard","pam",3,8,0.142027666194326,0.470178062455326
"no_four_labels__equal_features__jaccard__pam","core","no_four_labels","equal_features","jaccard","pam",4,8,0.132524806914309,0.425545636291608
"no_four_labels__equal_features__jaccard__pam","core","no_four_labels","equal_features","jaccard","pam",5,8,0.150461229288712,0.271374188771522
"no_four_labels__equal_features__jaccard__pam","core","no_four_labels","equal_features","jaccard","pam",6,8,0.134070654087593,0.211757631347855
"no_four_labels__equal_features__jaccard__pam","core","no_four_labels","equal_features","jaccard","pam",7,8,0.159953340366883,0.225064004048576
"no_four_labels__equal_features__jaccard__pam","core","no_four_labels","equal_features","jaccard","pam",8,8,0.173433190491649,0.205207907255853
"no_four_labels__equal_features__jaccard__average","core","no_four_labels","equal_features","jaccard","average",2,8,0.159196883527444,0.00399148870714579
"no_four_labels__equal_features__jaccard__average","core","no_four_labels","equal_features","jaccard","average",3,8,0.150627371161432,0.611928596553299
"no_four_labels__equal_features__jaccard__average","core","no_four_labels","equal_features","jaccard","average",4,8,0.13208851956364,0.611716676604165
"no_four_labels__equal_features__jaccard__average","core","no_four_labels","equal_features","jaccard","average",5,8,0.135760611191326,0.465733329865628
